team,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,team_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,date,won
BRK,240,36,74,0.486,12,34,0.353,22,37,0.595,2,38,40,24,11,6,19,22,106,,HOU,240,37,94,0.394,10,37,0.27,20,23,0.87,15,40,55,20,6,3,17,29,104,,2024-01-27,1.0
LAC,240,45,102,0.441,10,40,0.25,15,18,0.833,15,43,58,28,8,8,7,20,115,,BOS,240,36,100,0.36,10,40,0.25,14,16,0.875,18,34,52,21,2,9,11,13,96,,2024-01-27,1.0
BOS,240,36,100,0.36,10,40,0.25,14,16,0.875,18,34,52,21,2,9,11,13,96,,LAC,240,45,102,0.441,10,40,0.25,15,18,0.833,15,43,58,28,8,8,7,20,115,,2024-01-27,0.0
UTA,240,52,93,0.559,17,41,0.415,13,17,0.765,15,34,49,38,6,6,13,18,134,,CHO,240,47,92,0.511,13,32,0.406,15,21,0.714,9,26,35,35,7,6,10,22,122,,2024-01-27,1.0
CHO,240,47,92,0.511,13,32,0.406,15,21,0.714,9,26,35,35,7,6,10,22,122,,UTA,240,52,93,0.559,17,41,0.415,13,17,0.765,15,34,49,38,6,6,13,18,134,,2024-01-27,0.0
NOP,240,40,85,0.471,9,23,0.391,28,36,0.778,9,34,43,20,5,3,14,17,117,,MIL,240,51,91,0.56,20,45,0.444,19,25,0.76,6,39,45,30,12,0,9,25,141,,2024-01-27,0.0
MIL,240,51,91,0.56,20,45,0.444,19,25,0.76,6,39,45,30,12,0,9,25,141,,NOP,240,40,85,0.471,9,23,0.391,28,36,0.778,9,34,43,20,5,3,14,17,117,,2024-01-27,1.0
LAL,290,49,101,0.485,9,27,0.333,38,43,0.884,7,48,55,33,9,5,19,21,145,,GSW,290,55,119,0.462,23,58,0.397,11,16,0.688,11,39,50,37,11,3,17,34,144,,2024-01-27,1.0
GSW,290,55,119,0.462,23,58,0.397,11,16,0.688,11,39,50,37,11,3,17,34,144,,LAL,290,49,101,0.485,9,27,0.333,38,43,0.884,7,48,55,33,9,5,19,21,145,,2024-01-27,0.0
MIN,240,45,79,0.57,14,26,0.538,8,15,0.533,7,25,32,30,9,6,13,13,112,,SAS,240,46,84,0.548,13,30,0.433,8,15,0.533,14,25,39,35,7,7,15,14,113,,2024-01-27,0.0
SAS,240,46,84,0.548,13,30,0.433,8,15,0.533,14,25,39,35,7,7,15,14,113,,MIN,240,45,79,0.57,14,26,0.538,8,15,0.533,7,25,32,30,9,6,13,13,112,,2024-01-27,1.0
SAC,240,43,80,0.538,11,30,0.367,23,30,0.767,6,33,39,27,4,10,13,20,120,,DAL,240,43,98,0.439,16,46,0.348,13,18,0.722,13,30,43,35,7,2,10,24,115,,2024-01-27,1.0
DAL,240,43,98,0.439,16,46,0.348,13,18,0.722,13,30,43,35,7,2,10,24,115,,SAC,240,43,80,0.538,11,30,0.367,23,30,0.767,6,33,39,27,4,10,13,20,120,,2024-01-27,0.0
OKC,240,44,92,0.478,8,28,0.286,8,12,0.667,11,32,43,17,7,5,10,18,104,,DET,240,47,95,0.495,11,26,0.423,15,19,0.789,15,38,53,27,6,2,9,11,120,,2024-01-28,0.0
DET,240,47,95,0.495,11,26,0.423,15,19,0.789,15,38,53,27,6,2,9,11,120,,OKC,240,44,92,0.478,8,28,0.286,8,12,0.667,11,32,43,17,7,5,10,18,104,,2024-01-28,1.0
MEM,240,38,82,0.463,11,30,0.367,23,31,0.742,13,32,45,20,5,7,13,20,110,,IND,240,44,90,0.489,13,35,0.371,15,16,0.938,11,33,44,31,8,6,10,26,116,,2024-01-28,0.0
IND,240,44,90,0.489,13,35,0.371,15,16,0.938,11,33,44,31,8,6,10,26,116,,MEM,240,38,82,0.463,11,30,0.367,23,31,0.742,13,32,45,20,5,7,13,20,110,,2024-01-28,1.0
TOR,240,41,89,0.461,15,31,0.484,28,32,0.875,15,31,46,29,12,3,14,30,125,,ATL,240,44,95,0.463,6,27,0.222,32,40,0.8,20,31,51,27,7,4,14,21,126,,2024-01-28,0.0
ATL,240,44,95,0.463,6,27,0.222,32,40,0.8,20,31,51,27,7,4,14,21,126,,TOR,240,41,89,0.461,15,31,0.484,28,32,0.875,15,31,46,29,12,3,14,30,125,,2024-01-28,1.0
PHO,240,41,73,0.562,4,14,0.286,12,21,0.571,6,33,39,19,4,5,22,19,98,,ORL,240,41,92,0.446,12,36,0.333,19,26,0.731,11,29,40,30,12,7,7,21,113,,2024-01-28,0.0
ORL,240,41,92,0.446,12,36,0.333,19,26,0.731,11,29,40,30,12,7,7,21,113,,PHO,240,41,73,0.562,4,14,0.286,12,21,0.571,6,33,39,19,4,5,22,19,98,,2024-01-28,1.0
CHI,240,42,90,0.467,8,32,0.25,12,17,0.706,5,35,40,27,7,10,4,19,104,,POR,240,32,79,0.405,6,33,0.182,26,29,0.897,7,41,48,22,2,5,13,21,96,,2024-01-28,1.0
POR,240,32,79,0.405,6,33,0.182,26,29,0.897,7,41,48,22,2,5,13,21,96,,CHI,240,42,90,0.467,8,32,0.25,12,17,0.706,5,35,40,27,7,10,4,19,104,,2024-01-28,0.0
NYK,240,44,84,0.524,12,37,0.324,13,16,0.813,7,35,42,25,5,3,9,16,113,,CHO,240,37,81,0.457,11,32,0.344,7,14,0.5,9,32,41,23,4,6,13,14,92,,2024-01-29,1.0
CHO,240,37,81,0.457,11,32,0.344,7,14,0.5,9,32,41,23,4,6,13,14,92,,NYK,240,44,84,0.524,12,37,0.324,13,16,0.813,7,35,42,25,5,3,9,16,113,,2024-01-29,0.0
LAC,240,38,80,0.475,11,34,0.324,21,28,0.75,6,31,37,28,8,3,12,21,108,,CLE,240,42,86,0.488,13,40,0.325,21,26,0.808,11,35,46,28,6,3,13,18,118,,2024-01-29,0.0
CLE,240,42,86,0.488,13,40,0.325,21,26,0.808,11,35,46,28,6,3,13,18,118,,LAC,240,38,80,0.475,11,34,0.324,21,28,0.75,6,31,37,28,8,3,12,21,108,,2024-01-29,1.0
NOP,240,46,91,0.505,10,35,0.286,10,13,0.769,9,31,40,21,7,6,12,14,112,,BOS,240,43,85,0.506,17,46,0.37,15,20,0.75,6,34,40,27,7,5,11,15,118,,2024-01-29,0.0
BOS,240,43,85,0.506,17,46,0.37,15,20,0.75,6,34,40,27,7,5,11,15,118,,NOP,240,46,91,0.505,10,35,0.286,10,13,0.769,9,31,40,21,7,6,12,14,112,,2024-01-29,1.0
UTA,240,39,86,0.453,9,27,0.333,27,34,0.794,12,32,44,23,3,7,17,14,114,,BRK,240,54,105,0.514,21,45,0.467,18,19,0.947,16,34,50,41,12,9,8,24,147,,2024-01-29,0.0
BRK,240,54,105,0.514,21,45,0.467,18,19,0.947,16,34,50,41,12,9,8,24,147,,UTA,240,39,86,0.453,9,27,0.333,27,34,0.794,12,32,44,23,3,7,17,14,114,,2024-01-29,1.0
PHO,240,46,94,0.489,14,40,0.35,12,17,0.706,10,37,47,30,8,8,7,16,118,,MIA,240,33,84,0.393,14,36,0.389,25,25,1.0,8,36,44,20,5,5,11,18,105,,2024-01-29,1.0
MIA,240,33,84,0.393,14,36,0.389,25,25,1.0,8,36,44,20,5,5,11,18,105,,PHO,240,46,94,0.489,14,40,0.35,12,17,0.706,10,37,47,30,8,8,7,16,118,,2024-01-29,0.0
LAL,240,45,91,0.495,13,35,0.371,16,26,0.615,4,31,35,26,10,6,12,13,119,,HOU,240,52,98,0.531,12,36,0.333,19,25,0.76,14,42,56,36,10,2,15,19,135,,2024-01-29,0.0
HOU,240,52,98,0.531,12,36,0.333,19,25,0.76,14,42,56,36,10,2,15,19,135,,LAL,240,45,91,0.495,13,35,0.371,16,26,0.615,4,31,35,26,10,6,12,13,119,,2024-01-29,1.0
SAC,240,43,84,0.512,11,38,0.289,6,10,0.6,11,40,51,24,10,1,19,17,103,,MEM,240,30,80,0.375,13,36,0.361,21,28,0.75,9,28,37,22,11,1,14,16,94,,2024-01-29,1.0
MEM,240,30,80,0.375,13,36,0.361,21,28,0.75,9,28,37,22,11,1,14,16,94,,SAC,240,43,84,0.512,11,38,0.289,6,10,0.6,11,40,51,24,10,1,19,17,103,,2024-01-29,0.0
MIN,240,40,83,0.482,14,29,0.483,13,15,0.867,9,36,45,21,7,2,13,19,107,,OKC,240,35,79,0.443,14,35,0.4,17,22,0.773,8,30,38,21,5,7,12,17,101,,2024-01-29,1.0
OKC,240,35,79,0.443,14,35,0.4,17,22,0.773,8,30,38,21,5,7,12,17,101,,MIN,240,40,83,0.482,14,29,0.483,13,15,0.867,9,36,45,21,7,2,13,19,107,,2024-01-29,0.0
WAS,240,46,86,0.535,9,25,0.36,17,24,0.708,14,31,45,32,9,8,18,15,118,,SAS,240,43,92,0.467,12,30,0.4,15,17,0.882,10,26,36,31,10,7,14,17,113,,2024-01-29,1.0
SAS,240,43,92,0.467,12,30,0.4,15,17,0.882,10,26,36,31,10,7,14,17,113,,WAS,240,46,86,0.535,9,25,0.36,17,24,0.708,14,31,45,32,9,8,18,15,118,,2024-01-29,0.0
ORL,240,45,88,0.511,18,38,0.474,21,28,0.75,12,23,35,27,7,1,11,33,129,,DAL,240,43,69,0.623,13,27,0.481,32,43,0.744,3,32,35,27,6,2,15,24,131,,2024-01-29,0.0
DAL,240,43,69,0.623,13,27,0.481,32,43,0.744,3,32,35,27,6,2,15,24,131,,ORL,240,45,88,0.511,18,38,0.474,21,28,0.75,12,23,35,27,7,1,11,33,129,,2024-01-29,1.0
MIL,240,36,84,0.429,16,40,0.4,19,25,0.76,7,33,40,24,3,7,12,22,107,,DEN,240,44,91,0.484,4,18,0.222,21,24,0.875,9,38,47,29,7,4,8,22,113,,2024-01-29,0.0
DEN,240,44,91,0.484,4,18,0.222,21,24,0.875,9,38,47,29,7,4,8,22,113,,MIL,240,36,84,0.429,16,40,0.4,19,25,0.76,7,33,40,24,3,7,12,22,107,,2024-01-29,1.0
PHI,240,37,83,0.446,5,29,0.172,25,28,0.893,12,22,34,17,6,5,14,25,104,,POR,240,46,84,0.548,12,28,0.429,26,29,0.897,11,28,39,29,7,5,13,24,130,,2024-01-29,0.0
POR,240,46,84,0.548,12,28,0.429,26,29,0.897,11,28,39,29,7,5,13,24,130,,PHI,240,37,83,0.446,5,29,0.172,25,28,0.893,12,22,34,17,6,5,14,25,104,,2024-01-29,1.0
LAL,240,48,90,0.533,12,33,0.364,14,25,0.56,7,30,37,28,12,3,14,16,122,,ATL,240,53,101,0.525,16,38,0.421,16,18,0.889,12,34,46,32,10,2,12,18,138,,2024-01-30,0.0
ATL,240,53,101,0.525,16,38,0.421,16,18,0.889,12,34,46,32,10,2,12,18,138,,LAL,240,48,90,0.533,12,33,0.364,14,25,0.56,7,30,37,28,12,3,14,16,122,,2024-01-30,1.0
IND,240,50,108,0.463,12,39,0.308,12,15,0.8,19,31,50,33,4,2,7,21,124,,BOS,240,47,87,0.54,17,36,0.472,18,22,0.818,7,33,40,25,6,9,10,16,129,,2024-01-30,0.0
BOS,240,47,87,0.54,17,36,0.472,18,22,0.818,7,33,40,25,6,9,10,16,129,,IND,240,50,108,0.463,12,39,0.308,12,15,0.8,19,31,50,33,4,2,7,21,124,,2024-01-30,1.0
UTA,240,39,86,0.453,12,36,0.333,13,17,0.765,15,28,43,23,3,5,14,16,103,,NYK,240,44,94,0.468,13,34,0.382,17,18,0.944,14,31,45,29,9,7,5,16,118,,2024-01-30,0.0
NYK,240,44,94,0.468,13,34,0.382,17,18,0.944,14,31,45,29,9,7,5,16,118,,UTA,240,39,86,0.453,12,36,0.333,13,17,0.765,15,28,43,23,3,5,14,16,103,,2024-01-30,1.0
TOR,240,43,83,0.518,14,29,0.483,18,20,0.9,9,29,38,34,10,4,19,20,118,,CHI,240,38,75,0.507,11,32,0.344,20,27,0.741,6,27,33,21,9,9,17,16,107,,2024-01-30,1.0
CHI,240,38,75,0.507,11,32,0.344,20,27,0.741,6,27,33,21,9,9,17,16,107,,TOR,240,43,83,0.518,14,29,0.483,18,20,0.9,9,29,38,34,10,4,19,20,118,,2024-01-30,0.0
PHI,240,39,85,0.459,13,30,0.433,16,21,0.762,13,26,39,11,14,2,16,24,107,,GSW,240,44,79,0.557,14,32,0.438,17,19,0.895,8,34,42,32,6,6,16,20,119,,2024-01-30,0.0
GSW,240,44,79,0.557,14,32,0.438,17,19,0.895,8,34,42,32,6,6,16,20,119,,PHI,240,39,85,0.459,13,30,0.433,16,21,0.762,13,26,39,11,14,2,16,24,107,,2024-01-30,1.0
CHI,240,45,87,0.517,11,29,0.379,16,22,0.727,11,33,44,28,4,7,9,13,117,,CHO,240,40,90,0.444,16,46,0.348,14,17,0.824,9,31,40,25,4,6,9,18,110,,2024-01-31,1.0
CHO,240,40,90,0.444,16,46,0.348,14,17,0.824,9,31,40,25,4,6,9,18,110,,CHI,240,45,87,0.517,11,29,0.379,16,22,0.727,11,33,44,28,4,7,9,13,117,,2024-01-31,0.0
DET,240,45,81,0.556,16,31,0.516,15,19,0.789,7,28,35,27,8,3,17,17,121,,CLE,240,47,89,0.528,12,35,0.343,22,23,0.957,10,23,33,26,13,5,9,15,128,,2024-01-31,0.0
CLE,240,47,89,0.528,12,35,0.343,22,23,0.957,10,23,33,26,13,5,9,15,128,,DET,240,45,81,0.556,16,31,0.516,15,19,0.789,7,28,35,27,8,3,17,17,121,,2024-01-31,1.0
LAC,240,47,100,0.47,12,30,0.4,19,22,0.864,18,34,52,25,9,7,8,16,125,,WAS,240,45,97,0.464,9,29,0.31,10,15,0.667,12,33,45,19,4,10,13,19,109,,2024-01-31,1.0
WAS,240,45,97,0.464,9,29,0.31,10,15,0.667,12,33,45,19,4,10,13,19,109,,LAC,240,47,100,0.47,12,30,0.4,19,22,0.864,18,34,52,25,9,7,8,16,125,,2024-01-31,0.0
SAC,240,41,93,0.441,12,40,0.3,12,18,0.667,12,32,44,26,6,3,9,17,106,,MIA,240,42,84,0.5,13,28,0.464,18,23,0.783,7,42,49,38,3,2,8,16,115,,2024-01-31,0.0
MIA,240,42,84,0.5,13,28,0.464,18,23,0.783,7,42,49,38,3,2,8,16,115,,SAC,240,41,93,0.441,12,40,0.3,12,18,0.667,12,32,44,26,6,3,9,17,106,,2024-01-31,1.0
NOP,240,41,82,0.5,11,34,0.324,17,24,0.708,12,44,56,20,3,6,16,22,110,,HOU,240,35,87,0.402,13,44,0.295,16,17,0.941,5,24,29,19,11,2,5,21,99,,2024-01-31,1.0
HOU,240,35,87,0.402,13,44,0.295,16,17,0.941,5,24,29,19,11,2,5,21,99,,NOP,240,41,82,0.5,11,34,0.324,17,24,0.708,12,44,56,20,3,6,16,22,110,,2024-01-31,0.0
DAL,240,31,76,0.408,6,29,0.207,19,26,0.731,9,22,31,18,4,4,16,24,87,,MIN,240,45,80,0.563,13,30,0.433,18,30,0.6,9,36,45,31,6,4,10,24,121,,2024-01-31,0.0
MIN,240,45,80,0.563,13,30,0.433,18,30,0.6,9,36,45,31,6,4,10,24,121,,DAL,240,31,76,0.408,6,29,0.207,19,26,0.731,9,22,31,18,4,4,16,24,87,,2024-01-31,1.0
DEN,240,37,93,0.398,15,37,0.405,11,16,0.688,12,35,47,21,7,9,8,23,100,,OKC,240,37,87,0.425,11,26,0.423,20,25,0.8,15,38,53,24,2,9,11,14,105,,2024-01-31,0.0
OKC,240,37,87,0.425,11,26,0.423,20,25,0.8,15,38,53,24,2,9,11,14,105,,DEN,240,37,93,0.398,15,37,0.405,11,16,0.688,12,35,47,21,7,9,8,23,100,,2024-01-31,1.0
ORL,240,41,86,0.477,7,20,0.35,19,23,0.826,12,33,45,29,10,5,15,20,108,,SAS,240,36,80,0.45,9,31,0.29,17,24,0.708,7,34,41,24,9,9,17,20,98,,2024-01-31,1.0
SAS,240,36,80,0.45,9,31,0.29,17,24,0.708,7,34,41,24,9,9,17,20,98,,ORL,240,41,86,0.477,7,20,0.35,19,23,0.826,12,33,45,29,10,5,15,20,108,,2024-01-31,0.0
PHO,240,49,79,0.62,14,28,0.5,24,32,0.75,9,33,42,35,5,6,15,12,136,,BRK,240,47,94,0.5,16,39,0.41,10,13,0.769,8,19,27,28,11,1,11,24,120,,2024-01-31,1.0
BRK,240,47,94,0.5,16,39,0.41,10,13,0.769,8,19,27,28,11,1,11,24,120,,PHO,240,49,79,0.62,14,28,0.5,24,32,0.75,9,33,42,35,5,6,15,12,136,,2024-01-31,0.0
MIL,240,45,92,0.489,13,45,0.289,13,18,0.722,10,29,39,27,7,5,13,17,116,,POR,240,49,92,0.533,12,28,0.429,9,9,1.0,9,30,39,26,9,1,11,20,119,,2024-01-31,0.0
POR,240,49,92,0.533,12,28,0.429,9,9,1.0,9,30,39,26,9,1,11,20,119,,MIL,240,45,92,0.489,13,45,0.289,13,18,0.722,10,29,39,27,7,5,13,17,116,,2024-01-31,1.0
LAL,240,38,94,0.404,19,36,0.528,19,26,0.731,15,37,52,30,11,2,7,8,114,,BOS,240,41,97,0.423,16,48,0.333,7,7,1.0,14,40,54,30,4,12,15,19,105,,2024-02-01,1.0
BOS,240,41,97,0.423,16,48,0.333,7,7,1.0,14,40,54,30,4,12,15,19,105,,LAL,240,38,94,0.404,19,36,0.528,19,26,0.731,15,37,52,30,11,2,7,8,114,,2024-02-01,0.0
IND,240,42,93,0.452,13,33,0.394,8,13,0.615,9,35,44,21,9,9,13,25,105,,NYK,240,41,103,0.398,8,38,0.211,19,25,0.76,24,36,60,15,8,7,10,14,109,,2024-02-01,0.0
NYK,240,41,103,0.398,8,38,0.211,19,25,0.76,24,36,60,15,8,7,10,14,109,,IND,240,42,93,0.452,13,33,0.394,8,13,0.615,9,35,44,21,9,9,13,25,105,,2024-02-01,1.0
CLE,240,41,86,0.477,14,35,0.4,12,18,0.667,10,38,48,26,6,8,14,16,108,,MEM,240,37,90,0.411,12,38,0.316,15,17,0.882,7,36,43,25,9,12,12,19,101,,2024-02-01,1.0
MEM,240,37,90,0.411,12,38,0.316,15,17,0.882,7,36,43,25,9,12,12,19,101,,CLE,240,41,86,0.477,14,35,0.4,12,18,0.667,10,38,48,26,6,8,14,16,108,,2024-02-01,0.0
PHI,240,47,94,0.5,14,32,0.438,19,21,0.905,10,30,40,27,6,11,4,22,127,,UTA,240,45,87,0.517,12,36,0.333,22,25,0.88,10,33,43,36,3,9,9,15,124,,2024-02-01,1.0
UTA,240,45,87,0.517,12,36,0.333,22,25,0.88,10,33,43,36,3,9,9,15,124,,PHI,240,47,94,0.5,14,32,0.438,19,21,0.905,10,30,40,27,6,11,4,22,127,,2024-02-01,0.0
LAC,240,53,89,0.596,14,29,0.483,16,19,0.842,7,29,36,31,12,5,9,21,136,,DET,240,45,89,0.506,17,40,0.425,18,24,0.75,13,25,38,28,5,3,16,18,125,,2024-02-02,1.0
DET,240,45,89,0.506,17,40,0.425,18,24,0.75,13,25,38,28,5,3,16,18,125,,LAC,240,53,89,0.596,14,29,0.483,16,19,0.842,7,29,36,31,12,5,9,21,136,,2024-02-02,0.0
MIA,240,38,88,0.432,7,31,0.226,27,35,0.771,14,45,59,24,4,1,12,18,110,,WAS,240,37,90,0.411,11,42,0.262,17,21,0.81,6,37,43,28,5,4,8,25,102,,2024-02-02,1.0
WAS,240,37,90,0.411,11,42,0.262,17,21,0.81,6,37,43,28,5,4,8,25,102,,MIA,240,38,88,0.432,7,31,0.226,27,35,0.771,14,45,59,24,4,1,12,18,110,,2024-02-02,0.0
PHO,240,47,88,0.534,14,37,0.378,12,14,0.857,8,30,38,31,6,5,16,17,120,,ATL,240,49,95,0.516,17,44,0.386,14,18,0.778,12,31,43,29,7,4,9,13,129,,2024-02-02,0.0
ATL,240,49,95,0.516,17,44,0.386,14,18,0.778,12,31,43,29,7,4,9,13,129,,PHO,240,47,88,0.534,14,37,0.378,12,14,0.857,8,30,38,31,6,5,16,17,120,,2024-02-02,1.0
SAC,240,51,90,0.567,13,34,0.382,18,28,0.643,9,29,38,26,15,3,16,17,133,,IND,240,46,85,0.541,10,29,0.345,20,24,0.833,8,31,39,23,13,3,22,20,122,,2024-02-02,1.0
IND,240,46,85,0.541,10,29,0.345,20,24,0.833,8,31,39,23,13,3,22,20,122,,SAC,240,51,90,0.567,13,34,0.382,18,28,0.643,9,29,38,26,15,3,16,17,133,,2024-02-02,0.0
TOR,240,40,91,0.44,11,33,0.333,15,20,0.75,8,29,37,17,11,5,14,18,106,,HOU,240,55,93,0.591,11,31,0.355,14,17,0.824,7,42,49,30,9,3,14,20,135,,2024-02-02,0.0
HOU,240,55,93,0.591,11,31,0.355,14,17,0.824,7,42,49,30,9,3,14,20,135,,TOR,240,40,91,0.44,11,33,0.333,15,20,0.75,8,29,37,17,11,5,14,18,106,,2024-02-02,1.0
GSW,240,46,83,0.554,11,29,0.379,18,22,0.818,6,40,46,32,7,8,14,17,121,,MEM,240,35,87,0.402,14,46,0.304,17,24,0.708,9,28,37,30,7,4,13,20,101,,2024-02-02,1.0
MEM,240,35,87,0.402,14,46,0.304,17,24,0.708,9,28,37,30,7,4,13,20,101,,GSW,240,46,83,0.554,11,29,0.379,18,22,0.818,6,40,46,32,7,8,14,17,121,,2024-02-02,0.0
ORL,240,39,85,0.459,9,25,0.36,21,26,0.808,10,32,42,24,11,4,13,17,108,,MIN,240,38,82,0.463,12,38,0.316,18,20,0.9,6,32,38,24,8,5,17,20,106,,2024-02-02,1.0
MIN,240,38,82,0.463,12,38,0.316,18,20,0.9,6,32,38,24,8,5,17,20,106,,ORL,240,39,85,0.459,9,25,0.36,21,26,0.808,10,32,42,24,11,4,13,17,108,,2024-02-02,0.0
CHO,240,41,92,0.446,14,31,0.452,10,14,0.714,7,28,35,22,12,4,14,21,106,,OKC,240,44,75,0.587,17,36,0.472,21,27,0.778,3,41,44,31,10,10,16,17,126,,2024-02-02,0.0
OKC,240,44,75,0.587,17,36,0.472,21,27,0.778,3,41,44,31,10,10,16,17,126,,CHO,240,41,92,0.446,14,31,0.452,10,14,0.714,7,28,35,22,12,4,14,21,106,,2024-02-02,1.0
NOP,240,46,95,0.484,7,26,0.269,15,21,0.714,13,26,39,29,14,3,9,17,114,,SAS,240,46,96,0.479,10,39,0.256,11,18,0.611,18,37,55,35,6,10,18,16,113,,2024-02-02,1.0
SAS,240,46,96,0.479,10,39,0.256,11,18,0.611,18,37,55,35,6,10,18,16,113,,NOP,240,46,95,0.484,7,26,0.269,15,21,0.714,13,26,39,29,14,3,9,17,114,,2024-02-02,0.0
POR,240,37,80,0.463,10,28,0.357,24,30,0.8,13,24,37,14,7,4,8,16,108,,DEN,240,46,91,0.505,12,36,0.333,16,17,0.941,16,32,48,34,3,6,11,20,120,,2024-02-02,0.0
DEN,240,46,91,0.505,12,36,0.333,16,17,0.941,16,32,48,34,3,6,11,20,120,,POR,240,37,80,0.463,10,28,0.357,24,30,0.8,13,24,37,14,7,4,8,16,108,,2024-02-02,1.0
BRK,240,49,95,0.516,20,51,0.392,18,23,0.783,13,40,53,35,3,5,10,20,136,,PHI,240,44,96,0.458,12,29,0.414,21,27,0.778,11,33,44,26,7,1,5,17,121,,2024-02-03,1.0
PHI,240,44,96,0.458,12,29,0.414,21,27,0.778,11,33,44,26,7,1,5,17,121,,BRK,240,49,95,0.516,20,51,0.392,18,23,0.783,13,40,53,35,3,5,10,20,136,,2024-02-03,0.0
GSW,265,50,112,0.446,18,56,0.321,16,20,0.8,14,43,57,26,4,7,14,23,134,,ATL,265,55,114,0.482,14,43,0.326,17,22,0.773,16,41,57,27,5,4,8,20,141,,2024-02-03,0.0
ATL,265,55,114,0.482,14,43,0.326,17,22,0.773,16,41,57,27,5,4,8,20,141,,GSW,265,50,112,0.446,18,56,0.321,16,20,0.8,14,43,57,26,4,7,14,23,134,,2024-02-03,1.0
SAC,240,42,84,0.5,15,39,0.385,24,29,0.828,4,36,40,33,12,1,16,18,123,,CHI,240,42,91,0.462,11,34,0.324,20,22,0.909,11,36,47,24,13,3,16,20,115,,2024-02-03,1.0
CHI,240,42,91,0.462,11,34,0.324,20,22,0.909,11,36,47,24,13,3,16,20,115,,SAC,240,42,84,0.5,15,39,0.385,24,29,0.828,4,36,40,33,12,1,16,18,123,,2024-02-03,0.0
MIL,240,50,88,0.568,12,30,0.4,17,25,0.68,5,31,36,34,13,2,11,21,129,,DAL,240,40,81,0.494,16,39,0.41,21,23,0.913,8,34,42,22,9,1,21,19,117,,2024-02-03,1.0
DAL,240,40,81,0.494,16,39,0.41,21,23,0.913,8,34,42,22,9,1,21,19,117,,MIL,240,50,88,0.568,12,30,0.4,17,25,0.68,5,31,36,34,13,2,11,21,129,,2024-02-03,0.0
LAL,240,39,80,0.488,12,31,0.387,23,27,0.852,3,35,38,28,4,11,5,16,113,,NYK,240,41,100,0.41,10,35,0.286,13,15,0.867,18,33,51,21,1,4,7,20,105,,2024-02-03,1.0
NYK,240,41,100,0.41,10,35,0.286,13,15,0.867,18,33,51,21,1,4,7,20,105,,LAL,240,39,80,0.488,12,31,0.387,23,27,0.852,3,35,38,28,4,11,5,16,113,,2024-02-03,0.0
CLE,240,46,97,0.474,13,44,0.295,12,13,0.923,10,41,51,31,6,4,9,19,117,,SAS,240,36,98,0.367,12,40,0.3,17,21,0.81,14,40,54,23,6,6,11,13,101,,2024-02-03,1.0
SAS,240,36,98,0.367,12,40,0.3,17,21,0.81,14,40,54,23,6,6,11,13,101,,CLE,240,46,97,0.474,13,44,0.295,12,13,0.923,10,41,51,31,6,4,9,19,117,,2024-02-03,0.0
ORL,240,45,84,0.536,10,24,0.417,11,15,0.733,7,30,37,22,7,3,10,18,111,,DET,240,36,80,0.45,8,31,0.258,19,22,0.864,9,27,36,22,6,5,15,18,99,,2024-02-04,1.0
DET,240,36,80,0.45,8,31,0.258,19,22,0.864,9,27,36,22,6,5,15,18,99,,ORL,240,45,84,0.536,10,24,0.417,11,15,0.733,7,30,37,22,7,3,10,18,111,,2024-02-04,0.0
PHO,240,54,88,0.614,11,25,0.44,21,26,0.808,9,33,42,33,13,6,17,12,140,,WAS,240,47,96,0.49,7,32,0.219,11,17,0.647,13,22,35,32,11,4,18,19,112,,2024-02-04,1.0
WAS,240,47,96,0.49,7,32,0.219,11,17,0.647,13,22,35,32,11,4,18,19,112,,PHO,240,54,88,0.614,11,25,0.44,21,26,0.808,9,33,42,33,13,6,17,12,140,,2024-02-04,0.0
MEM,240,35,92,0.38,11,38,0.289,10,12,0.833,16,30,46,19,5,3,20,15,91,,BOS,240,48,99,0.485,19,51,0.373,16,18,0.889,17,40,57,30,12,4,10,13,131,,2024-02-04,0.0
BOS,240,48,99,0.485,19,51,0.373,16,18,0.889,17,40,57,30,12,4,10,13,131,,MEM,240,35,92,0.38,11,38,0.289,10,12,0.833,16,30,46,19,5,3,20,15,91,,2024-02-04,1.0
IND,240,45,92,0.489,11,33,0.333,14,18,0.778,11,38,49,34,5,4,11,15,115,,CHO,240,35,88,0.398,8,29,0.276,21,25,0.84,11,32,43,18,6,5,10,16,99,,2024-02-04,1.0
CHO,240,35,88,0.398,8,29,0.276,21,25,0.84,11,32,43,18,6,5,10,16,99,,IND,240,45,92,0.489,11,33,0.333,14,18,0.778,11,38,49,34,5,4,11,15,115,,2024-02-04,0.0
LAC,240,34,77,0.442,16,39,0.41,19,22,0.864,9,39,48,23,6,5,15,12,103,,MIA,240,38,91,0.418,8,30,0.267,11,12,0.917,12,33,45,24,9,0,10,19,95,,2024-02-04,1.0
